"","time","proportionDisseminated","mainRun"
"8127",8.9,0.689655172413793,"58"
"8128",9,0.689655172413793,"58"
"8129",9.1,0.689655172413793,"58"
"8130",9.2,0.689655172413793,"58"
"8131",9.3,0.724137931034483,"58"
"8132",9.4,0.724137931034483,"58"
"8133",9.5,0.724137931034483,"58"
"8134",9.6,0.724137931034483,"58"
"8135",9.7,0.724137931034483,"58"
"8136",9.8,0.724137931034483,"58"
"8137",9.9,0.724137931034483,"58"
"8138",10,0.724137931034483,"58"
"8139",10.1,0.724137931034483,"58"
"8140",10.2,0.758620689655172,"58"
"8141",10.3,0.758620689655172,"58"
"8142",10.4,0.758620689655172,"58"
"8143",10.5,0.758620689655172,"58"
"8144",10.6,0.793103448275862,"58"
"8145",10.7,0.793103448275862,"58"
"8146",10.8,0.793103448275862,"58"
"8147",10.9,0.793103448275862,"58"
"8148",11,0.793103448275862,"58"
"8149",11.1,0.793103448275862,"58"
"8150",11.2,0.793103448275862,"58"
"8151",11.3,0.793103448275862,"58"
"8152",11.4,0.793103448275862,"58"
"8153",11.5,0.793103448275862,"58"
"8154",11.6,0.793103448275862,"58"
"8155",11.7,0.827586206896552,"58"
"8156",11.8,0.827586206896552,"58"
"8157",11.9,0.827586206896552,"58"
"8158",12,0.862068965517241,"58"
"8159",12.1,0.862068965517241,"58"
"8160",12.2,0.862068965517241,"58"
"8161",12.3,0.862068965517241,"58"
"8162",12.4,0.862068965517241,"58"
"8163",12.5,0.862068965517241,"58"
"8164",12.6,0.862068965517241,"58"
"8165",12.7,0.862068965517241,"58"
"8166",12.8,0.862068965517241,"58"
"8167",12.9,0.862068965517241,"58"
"8168",13,0.862068965517241,"58"
"8169",13.1,0.862068965517241,"58"
"8170",13.2,0.862068965517241,"58"
"8171",13.3,0.896551724137931,"58"
"8172",13.4,0.896551724137931,"58"
"8173",13.5,0.896551724137931,"58"
"8174",13.6,0.896551724137931,"58"
"8175",13.7,0.896551724137931,"58"
"8176",13.8,0.896551724137931,"58"
"8177",13.9,0.896551724137931,"58"
"8178",14,0.896551724137931,"58"
"8179",0,0,"59"
"8180",0.1,0,"59"
"8181",0.2,0,"59"
"8182",0.3,0,"59"
"8183",0.4,0,"59"
"8184",0.5,0,"59"
"8185",0.6,0,"59"
"8186",0.7,0,"59"
"8187",0.8,0,"59"
"8188",0.9,0,"59"
"8189",1,0,"59"
"8190",1.1,0.0333333333333333,"59"
"8191",1.2,0.0666666666666667,"59"
"8192",1.3,0.1,"59"
"8193",1.4,0.1,"59"
"8194",1.5,0.1,"59"
"8195",1.6,0.1,"59"
"8196",1.7,0.1,"59"
"8197",1.8,0.1,"59"
"8198",1.9,0.133333333333333,"59"
"8199",2,0.133333333333333,"59"
"8200",2.1,0.133333333333333,"59"
"8201",2.2,0.166666666666667,"59"
"8202",2.3,0.2,"59"
"8203",2.4,0.233333333333333,"59"
"8204",2.5,0.233333333333333,"59"
"8205",2.6,0.233333333333333,"59"
"8206",2.7,0.233333333333333,"59"
"8207",2.8,0.266666666666667,"59"
"8208",2.9,0.266666666666667,"59"
"8209",3,0.266666666666667,"59"
"8210",3.1,0.266666666666667,"59"
"8211",3.2,0.266666666666667,"59"
"8212",3.3,0.266666666666667,"59"
"8213",3.4,0.266666666666667,"59"
"8214",3.5,0.3,"59"
"8215",3.6,0.333333333333333,"59"
"8216",3.7,0.333333333333333,"59"
"8217",3.8,0.333333333333333,"59"
"8218",3.9,0.333333333333333,"59"
"8219",4,0.366666666666667,"59"
"8220",4.1,0.4,"59"
"8221",4.2,0.4,"59"
"8222",4.3,0.4,"59"
"8223",4.4,0.4,"59"
"8224",4.5,0.4,"59"
"8225",4.6,0.4,"59"
"8226",4.7,0.466666666666667,"59"
"8227",4.8,0.533333333333333,"59"
"8228",4.9,0.533333333333333,"59"
"8229",5,0.533333333333333,"59"
"8230",5.1,0.566666666666667,"59"
"8231",5.2,0.566666666666667,"59"
"8232",5.3,0.6,"59"
"8233",5.4,0.6,"59"
"8234",5.5,0.6,"59"
"8235",5.6,0.6,"59"
"8236",5.7,0.6,"59"
"8237",5.8,0.6,"59"
"8238",5.9,0.6,"59"
"8239",6,0.6,"59"
"8240",6.1,0.6,"59"
"8241",6.2,0.633333333333333,"59"
"8242",6.3,0.633333333333333,"59"
"8243",6.4,0.633333333333333,"59"
"8244",6.5,0.633333333333333,"59"
"8245",6.6,0.633333333333333,"59"
"8246",6.7,0.666666666666667,"59"
"8247",6.8,0.666666666666667,"59"
"8248",6.9,0.666666666666667,"59"
"8249",7,0.666666666666667,"59"
"8250",7.1,0.666666666666667,"59"
"8251",7.2,0.666666666666667,"59"
"8252",7.3,0.7,"59"
"8253",7.4,0.7,"59"
"8254",7.5,0.7,"59"
"8255",7.6,0.7,"59"
"8256",7.7,0.733333333333333,"59"
"8257",7.8,0.766666666666667,"59"
"8258",7.9,0.766666666666667,"59"
"8259",8,0.8,"59"
"8260",8.1,0.833333333333333,"59"
"8261",8.2,0.866666666666667,"59"
"8262",8.3,0.866666666666667,"59"
"8263",8.4,0.866666666666667,"59"
"8264",8.5,0.866666666666667,"59"
"8265",8.6,0.866666666666667,"59"
"8266",8.7,0.866666666666667,"59"
"8267",8.8,0.866666666666667,"59"
"8268",8.9,0.866666666666667,"59"
"8269",9,0.9,"59"
"8270",9.1,0.9,"59"
"8271",9.2,0.9,"59"
"8272",9.3,0.9,"59"
"8273",9.4,0.9,"59"
"8274",9.5,0.9,"59"
"8275",9.6,0.9,"59"
"8276",9.7,0.9,"59"
"8277",9.8,0.9,"59"
"8278",9.9,0.9,"59"
"8279",10,0.9,"59"
"8280",10.1,0.9,"59"
"8281",10.2,0.9,"59"
"8282",10.3,0.9,"59"
"8283",10.4,0.9,"59"
"8284",10.5,0.933333333333333,"59"
"8285",10.6,0.966666666666667,"59"
"8286",10.7,1,"59"
"8287",10.8,1,"59"
"8288",10.9,1,"59"
"8289",11,1,"59"
"8290",11.1,1,"59"
"8291",11.2,1,"59"
"8292",11.3,1,"59"
"8293",11.4,1,"59"
"8294",11.5,1,"59"
"8295",11.6,1,"59"
"8296",11.7,1,"59"
"8297",11.8,1,"59"
"8298",11.9,1,"59"
"8299",12,1,"59"
"8300",12.1,1,"59"
"8301",12.2,1,"59"
"8302",12.3,1,"59"
"8303",12.4,1,"59"
"8304",12.5,1,"59"
"8305",12.6,1,"59"
"8306",12.7,1,"59"
"8307",12.8,1,"59"
"8308",12.9,1,"59"
"8309",13,1,"59"
"8310",13.1,1,"59"
"8311",13.2,1,"59"
"8312",13.3,1,"59"
"8313",13.4,1,"59"
"8314",13.5,1,"59"
"8315",13.6,1,"59"
"8316",13.7,1,"59"
"8317",13.8,1,"59"
"8318",13.9,1,"59"
"8319",14,1,"59"
"8320",0,0,"60"
"8321",0.1,0,"60"
"8322",0.2,0,"60"
"8323",0.3,0,"60"
"8324",0.4,0,"60"
"8325",0.5,0,"60"
"8326",0.6,0,"60"
"8327",0.7,0,"60"
"8328",0.8,0,"60"
"8329",0.9,0,"60"
"8330",1,0.0333333333333333,"60"
"8331",1.1,0.0333333333333333,"60"
"8332",1.2,0.0333333333333333,"60"
"8333",1.3,0.0666666666666667,"60"
"8334",1.4,0.0666666666666667,"60"
"8335",1.5,0.1,"60"
"8336",1.6,0.1,"60"
"8337",1.7,0.1,"60"
"8338",1.8,0.1,"60"
"8339",1.9,0.1,"60"
"8340",2,0.1,"60"
"8341",2.1,0.1,"60"
"8342",2.2,0.1,"60"
"8343",2.3,0.1,"60"
"8344",2.4,0.1,"60"
"8345",2.5,0.1,"60"
"8346",2.6,0.133333333333333,"60"
"8347",2.7,0.2,"60"
"8348",2.8,0.2,"60"
"8349",2.9,0.2,"60"
"8350",3,0.2,"60"
"8351",3.1,0.2,"60"
"8352",3.2,0.2,"60"
"8353",3.3,0.2,"60"
"8354",3.4,0.2,"60"
"8355",3.5,0.2,"60"
"8356",3.6,0.2,"60"
"8357",3.7,0.2,"60"
"8358",3.8,0.2,"60"
"8359",3.9,0.233333333333333,"60"
"8360",4,0.266666666666667,"60"
"8361",4.1,0.266666666666667,"60"
"8362",4.2,0.266666666666667,"60"
"8363",4.3,0.266666666666667,"60"
"8364",4.4,0.266666666666667,"60"
"8365",4.5,0.266666666666667,"60"
"8366",4.6,0.266666666666667,"60"
"8367",4.7,0.266666666666667,"60"
"8368",4.8,0.266666666666667,"60"
"8369",4.9,0.266666666666667,"60"
"8370",5,0.266666666666667,"60"
"8371",5.1,0.3,"60"
"8372",5.2,0.3,"60"
"8373",5.3,0.3,"60"
"8374",5.4,0.3,"60"
"8375",5.5,0.3,"60"
"8376",5.6,0.3,"60"
"8377",5.7,0.3,"60"
"8378",5.8,0.3,"60"
"8379",5.9,0.3,"60"
"8380",6,0.3,"60"
"8381",6.1,0.3,"60"
"8382",6.2,0.3,"60"
"8383",6.3,0.3,"60"
"8384",6.4,0.366666666666667,"60"
"8385",6.5,0.366666666666667,"60"
"8386",6.6,0.366666666666667,"60"
"8387",6.7,0.4,"60"
"8388",6.8,0.4,"60"
"8389",6.9,0.4,"60"
"8390",7,0.433333333333333,"60"
"8391",7.1,0.433333333333333,"60"
"8392",7.2,0.433333333333333,"60"
"8393",7.3,0.433333333333333,"60"
"8394",7.4,0.433333333333333,"60"
"8395",7.5,0.433333333333333,"60"
"8396",7.6,0.433333333333333,"60"
"8397",7.7,0.433333333333333,"60"
"8398",7.8,0.433333333333333,"60"
"8399",7.9,0.433333333333333,"60"
"8400",8,0.466666666666667,"60"
"8401",8.1,0.466666666666667,"60"
"8402",8.2,0.466666666666667,"60"
"8403",8.3,0.466666666666667,"60"
"8404",8.4,0.466666666666667,"60"
"8405",8.5,0.466666666666667,"60"
"8406",8.6,0.466666666666667,"60"
"8407",8.7,0.466666666666667,"60"
"8408",8.8,0.466666666666667,"60"
"8409",8.9,0.466666666666667,"60"
"8410",9,0.466666666666667,"60"
"8411",9.1,0.466666666666667,"60"
"8412",9.2,0.466666666666667,"60"
"8413",9.3,0.466666666666667,"60"
"8414",9.4,0.466666666666667,"60"
"8415",9.5,0.5,"60"
"8416",9.6,0.533333333333333,"60"
"8417",9.7,0.533333333333333,"60"
"8418",9.8,0.533333333333333,"60"
"8419",9.9,0.533333333333333,"60"
"8420",10,0.566666666666667,"60"
"8421",10.1,0.566666666666667,"60"
"8422",10.2,0.566666666666667,"60"
"8423",10.3,0.566666666666667,"60"
"8424",10.4,0.566666666666667,"60"
"8425",10.5,0.566666666666667,"60"
"8426",10.6,0.566666666666667,"60"
"8427",10.7,0.566666666666667,"60"
"8428",10.8,0.566666666666667,"60"
"8429",10.9,0.566666666666667,"60"
"8430",11,0.566666666666667,"60"
"8431",11.1,0.566666666666667,"60"
"8432",11.2,0.566666666666667,"60"
"8433",11.3,0.566666666666667,"60"
"8434",11.4,0.566666666666667,"60"
"8435",11.5,0.6,"60"
"8436",11.6,0.6,"60"
"8437",11.7,0.6,"60"
"8438",11.8,0.6,"60"
"8439",11.9,0.6,"60"
"8440",12,0.6,"60"
"8441",12.1,0.6,"60"
"8442",12.2,0.6,"60"
"8443",12.3,0.6,"60"
"8444",12.4,0.6,"60"
"8445",12.5,0.633333333333333,"60"
"8446",12.6,0.633333333333333,"60"
"8447",12.7,0.633333333333333,"60"
"8448",12.8,0.666666666666667,"60"
"8449",12.9,0.666666666666667,"60"
"8450",13,0.666666666666667,"60"
"8451",13.1,0.666666666666667,"60"
"8452",13.2,0.7,"60"
"8453",13.3,0.7,"60"
"8454",13.4,0.7,"60"
"8455",13.5,0.7,"60"
"8456",13.6,0.7,"60"
"8457",13.7,0.7,"60"
"8458",13.8,0.7,"60"
"8459",13.9,0.733333333333333,"60"
"8460",14,0.733333333333333,"60"
"8461",0,0,"61"
"8462",0.1,0,"61"
"8463",0.2,0,"61"
"8464",0.3,0,"61"
"8465",0.4,0,"61"
"8466",0.5,0,"61"
"8467",0.6,0,"61"
"8468",0.7,0,"61"
"8469",0.8,0,"61"
"8470",0.9,0,"61"
"8471",1,0,"61"
"8472",1.1,0,"61"
"8473",1.2,0.037037037037037,"61"
"8474",1.3,0.037037037037037,"61"
"8475",1.4,0.037037037037037,"61"
"8476",1.5,0.037037037037037,"61"
"8477",1.6,0.037037037037037,"61"
"8478",1.7,0.037037037037037,"61"
"8479",1.8,0.037037037037037,"61"
"8480",1.9,0.0740740740740741,"61"
"8481",2,0.0740740740740741,"61"
"8482",2.1,0.0740740740740741,"61"
"8483",2.2,0.111111111111111,"61"
"8484",2.3,0.148148148148148,"61"
"8485",2.4,0.148148148148148,"61"
"8486",2.5,0.185185185185185,"61"
"8487",2.6,0.185185185185185,"61"
"8488",2.7,0.185185185185185,"61"
"8489",2.8,0.185185185185185,"61"
"8490",2.9,0.185185185185185,"61"
"8491",3,0.185185185185185,"61"
"8492",3.1,0.185185185185185,"61"
"8493",3.2,0.222222222222222,"61"
"8494",3.3,0.222222222222222,"61"
"8495",3.4,0.222222222222222,"61"
"8496",3.5,0.222222222222222,"61"
"8497",3.6,0.222222222222222,"61"
"8498",3.7,0.222222222222222,"61"
"8499",3.8,0.222222222222222,"61"
"8500",3.9,0.222222222222222,"61"
"8501",4,0.222222222222222,"61"
"8502",4.1,0.222222222222222,"61"
"8503",4.2,0.222222222222222,"61"
"8504",4.3,0.296296296296296,"61"
"8505",4.4,0.296296296296296,"61"
"8506",4.5,0.296296296296296,"61"
"8507",4.6,0.296296296296296,"61"
"8508",4.7,0.296296296296296,"61"
"8509",4.8,0.333333333333333,"61"
"8510",4.9,0.333333333333333,"61"
"8511",5,0.333333333333333,"61"
"8512",5.1,0.333333333333333,"61"
"8513",5.2,0.333333333333333,"61"
"8514",5.3,0.333333333333333,"61"
"8515",5.4,0.333333333333333,"61"
"8516",5.5,0.333333333333333,"61"
"8517",5.6,0.333333333333333,"61"
"8518",5.7,0.333333333333333,"61"
"8519",5.8,0.333333333333333,"61"
"8520",5.9,0.333333333333333,"61"
"8521",6,0.333333333333333,"61"
"8522",6.1,0.333333333333333,"61"
"8523",6.2,0.333333333333333,"61"
"8524",6.3,0.37037037037037,"61"
"8525",6.4,0.37037037037037,"61"
"8526",6.5,0.37037037037037,"61"
"8527",6.6,0.407407407407407,"61"
"8528",6.7,0.407407407407407,"61"
"8529",6.8,0.407407407407407,"61"
"8530",6.9,0.444444444444444,"61"
"8531",7,0.444444444444444,"61"
"8532",7.1,0.444444444444444,"61"
"8533",7.2,0.481481481481481,"61"
"8534",7.3,0.481481481481481,"61"
"8535",7.4,0.481481481481481,"61"
"8536",7.5,0.518518518518518,"61"
"8537",7.6,0.518518518518518,"61"
"8538",7.7,0.518518518518518,"61"
"8539",7.8,0.518518518518518,"61"
"8540",7.9,0.518518518518518,"61"
"8541",8,0.518518518518518,"61"
"8542",8.1,0.518518518518518,"61"
"8543",8.2,0.518518518518518,"61"
"8544",8.3,0.518518518518518,"61"
"8545",8.4,0.518518518518518,"61"
"8546",8.5,0.555555555555556,"61"
"8547",8.6,0.555555555555556,"61"
"8548",8.7,0.592592592592593,"61"
"8549",8.8,0.62962962962963,"61"
"8550",8.9,0.62962962962963,"61"
"8551",9,0.62962962962963,"61"
"8552",9.1,0.62962962962963,"61"
"8553",9.2,0.62962962962963,"61"
"8554",9.3,0.666666666666667,"61"
"8555",9.4,0.666666666666667,"61"
"8556",9.5,0.666666666666667,"61"
"8557",9.6,0.666666666666667,"61"
"8558",9.7,0.666666666666667,"61"
"8559",9.8,0.666666666666667,"61"
"8560",9.9,0.666666666666667,"61"
"8561",10,0.666666666666667,"61"
"8562",10.1,0.703703703703704,"61"
"8563",10.2,0.703703703703704,"61"
"8564",10.3,0.703703703703704,"61"
"8565",10.4,0.703703703703704,"61"
"8566",10.5,0.703703703703704,"61"
"8567",10.6,0.703703703703704,"61"
"8568",10.7,0.703703703703704,"61"
"8569",10.8,0.703703703703704,"61"
"8570",10.9,0.703703703703704,"61"
"8571",11,0.703703703703704,"61"
"8572",11.1,0.703703703703704,"61"
"8573",11.2,0.703703703703704,"61"
"8574",11.3,0.703703703703704,"61"
"8575",11.4,0.703703703703704,"61"
"8576",11.5,0.703703703703704,"61"
"8577",11.6,0.740740740740741,"61"
"8578",11.7,0.740740740740741,"61"
"8579",11.8,0.740740740740741,"61"
"8580",11.9,0.740740740740741,"61"
"8581",12,0.740740740740741,"61"
"8582",12.1,0.740740740740741,"61"
"8583",12.2,0.740740740740741,"61"
"8584",12.3,0.740740740740741,"61"
"8585",12.4,0.740740740740741,"61"
"8586",12.5,0.740740740740741,"61"
"8587",12.6,0.740740740740741,"61"
"8588",12.7,0.740740740740741,"61"
"8589",12.8,0.740740740740741,"61"
"8590",12.9,0.740740740740741,"61"
"8591",13,0.740740740740741,"61"
"8592",13.1,0.740740740740741,"61"
"8593",13.2,0.740740740740741,"61"
"8594",13.3,0.740740740740741,"61"
"8595",13.4,0.740740740740741,"61"
"8596",13.5,0.740740740740741,"61"
"8597",13.6,0.740740740740741,"61"
"8598",13.7,0.740740740740741,"61"
"8599",13.8,0.740740740740741,"61"
"8600",13.9,0.740740740740741,"61"
"8601",14,0.740740740740741,"61"
"8602",0,0,"62"
"8603",0.1,0,"62"
"8604",0.2,0,"62"
"8605",0.3,0,"62"
"8606",0.4,0,"62"
"8607",0.5,0,"62"
"8608",0.6,0,"62"
"8609",0.7,0.0333333333333333,"62"
"8610",0.8,0.0333333333333333,"62"
"8611",0.9,0.0333333333333333,"62"
"8612",1,0.0666666666666667,"62"
"8613",1.1,0.0666666666666667,"62"
"8614",1.2,0.133333333333333,"62"
"8615",1.3,0.2,"62"
"8616",1.4,0.2,"62"
"8617",1.5,0.2,"62"
"8618",1.6,0.2,"62"
"8619",1.7,0.233333333333333,"62"
"8620",1.8,0.266666666666667,"62"
"8621",1.9,0.266666666666667,"62"
"8622",2,0.266666666666667,"62"
"8623",2.1,0.266666666666667,"62"
"8624",2.2,0.266666666666667,"62"
"8625",2.3,0.266666666666667,"62"
"8626",2.4,0.266666666666667,"62"
"8627",2.5,0.266666666666667,"62"
"8628",2.6,0.3,"62"
"8629",2.7,0.3,"62"
"8630",2.8,0.3,"62"
"8631",2.9,0.3,"62"
"8632",3,0.3,"62"
"8633",3.1,0.3,"62"
"8634",3.2,0.3,"62"
"8635",3.3,0.3,"62"
"8636",3.4,0.3,"62"
"8637",3.5,0.3,"62"
"8638",3.6,0.3,"62"
"8639",3.7,0.333333333333333,"62"
"8640",3.8,0.333333333333333,"62"
"8641",3.9,0.4,"62"
"8642",4,0.4,"62"
"8643",4.1,0.4,"62"
"8644",4.2,0.4,"62"
"8645",4.3,0.4,"62"
"8646",4.4,0.4,"62"
"8647",4.5,0.433333333333333,"62"
"8648",4.6,0.433333333333333,"62"
"8649",4.7,0.5,"62"
"8650",4.8,0.5,"62"
"8651",4.9,0.5,"62"
"8652",5,0.5,"62"
"8653",5.1,0.5,"62"
"8654",5.2,0.5,"62"
"8655",5.3,0.5,"62"
"8656",5.4,0.5,"62"
"8657",5.5,0.5,"62"
"8658",5.6,0.5,"62"
"8659",5.7,0.5,"62"
"8660",5.8,0.533333333333333,"62"
"8661",5.9,0.566666666666667,"62"
"8662",6,0.566666666666667,"62"
"8663",6.1,0.566666666666667,"62"
"8664",6.2,0.6,"62"
"8665",6.3,0.6,"62"
"8666",6.4,0.633333333333333,"62"
"8667",6.5,0.666666666666667,"62"
"8668",6.6,0.7,"62"
"8669",6.7,0.7,"62"
"8670",6.8,0.7,"62"
"8671",6.9,0.7,"62"
"8672",7,0.7,"62"
"8673",7.1,0.7,"62"
"8674",7.2,0.7,"62"
"8675",7.3,0.7,"62"
"8676",7.4,0.7,"62"
"8677",7.5,0.7,"62"
"8678",7.6,0.733333333333333,"62"
"8679",7.7,0.733333333333333,"62"
"8680",7.8,0.733333333333333,"62"
"8681",7.9,0.733333333333333,"62"
"8682",8,0.733333333333333,"62"
"8683",8.1,0.733333333333333,"62"
"8684",8.2,0.733333333333333,"62"
"8685",8.3,0.733333333333333,"62"
"8686",8.4,0.733333333333333,"62"
"8687",8.5,0.733333333333333,"62"
"8688",8.6,0.733333333333333,"62"
"8689",8.7,0.733333333333333,"62"
"8690",8.8,0.733333333333333,"62"
"8691",8.9,0.733333333333333,"62"
"8692",9,0.766666666666667,"62"
"8693",9.1,0.766666666666667,"62"
"8694",9.2,0.766666666666667,"62"
"8695",9.3,0.766666666666667,"62"
"8696",9.4,0.766666666666667,"62"
"8697",9.5,0.766666666666667,"62"
"8698",9.6,0.766666666666667,"62"
"8699",9.7,0.8,"62"
"8700",9.8,0.8,"62"
"8701",9.9,0.8,"62"
"8702",10,0.8,"62"
"8703",10.1,0.8,"62"
"8704",10.2,0.8,"62"
"8705",10.3,0.8,"62"
"8706",10.4,0.8,"62"
"8707",10.5,0.8,"62"
"8708",10.6,0.8,"62"
"8709",10.7,0.8,"62"
"8710",10.8,0.8,"62"
"8711",10.9,0.8,"62"
"8712",11,0.8,"62"
"8713",11.1,0.8,"62"
"8714",11.2,0.8,"62"
"8715",11.3,0.8,"62"
"8716",11.4,0.8,"62"
"8717",11.5,0.8,"62"
"8718",11.6,0.8,"62"
"8719",11.7,0.8,"62"
"8720",11.8,0.833333333333333,"62"
"8721",11.9,0.833333333333333,"62"
"8722",12,0.833333333333333,"62"
"8723",12.1,0.833333333333333,"62"
"8724",12.2,0.833333333333333,"62"
"8725",12.3,0.833333333333333,"62"
"8726",12.4,0.833333333333333,"62"
"8727",12.5,0.866666666666667,"62"
"8728",12.6,0.866666666666667,"62"
"8729",12.7,0.866666666666667,"62"
"8730",12.8,0.866666666666667,"62"
"8731",12.9,0.866666666666667,"62"
"8732",13,0.866666666666667,"62"
"8733",13.1,0.866666666666667,"62"
"8734",13.2,0.866666666666667,"62"
"8735",13.3,0.866666666666667,"62"
"8736",13.4,0.9,"62"
"8737",13.5,0.9,"62"
"8738",13.6,0.9,"62"
"8739",13.7,0.9,"62"
"8740",13.8,0.9,"62"
"8741",13.9,0.9,"62"
"8742",14,0.9,"62"
"8743",0,0,"63"
"8744",0.1,0,"63"
"8745",0.2,0,"63"
"8746",0.3,0,"63"
"8747",0.4,0,"63"
"8748",0.5,0,"63"
"8749",0.6,0.0344827586206897,"63"
"8750",0.7,0.0344827586206897,"63"
"8751",0.8,0.0344827586206897,"63"
"8752",0.9,0.0344827586206897,"63"
"8753",1,0.103448275862069,"63"
"8754",1.1,0.103448275862069,"63"
"8755",1.2,0.103448275862069,"63"
"8756",1.3,0.103448275862069,"63"
"8757",1.4,0.103448275862069,"63"
"8758",1.5,0.137931034482759,"63"
"8759",1.6,0.137931034482759,"63"
"8760",1.7,0.137931034482759,"63"
"8761",1.8,0.137931034482759,"63"
"8762",1.9,0.172413793103448,"63"
"8763",2,0.206896551724138,"63"
"8764",2.1,0.206896551724138,"63"
"8765",2.2,0.241379310344828,"63"
"8766",2.3,0.241379310344828,"63"
"8767",2.4,0.241379310344828,"63"
"8768",2.5,0.275862068965517,"63"
"8769",2.6,0.310344827586207,"63"
"8770",2.7,0.310344827586207,"63"
"8771",2.8,0.344827586206897,"63"
"8772",2.9,0.344827586206897,"63"
"8773",3,0.379310344827586,"63"
"8774",3.1,0.379310344827586,"63"
"8775",3.2,0.379310344827586,"63"
"8776",3.3,0.413793103448276,"63"
"8777",3.4,0.413793103448276,"63"
"8778",3.5,0.413793103448276,"63"
"8779",3.6,0.413793103448276,"63"
"8780",3.7,0.413793103448276,"63"
"8781",3.8,0.413793103448276,"63"
"8782",3.9,0.448275862068966,"63"
"8783",4,0.448275862068966,"63"
"8784",4.1,0.448275862068966,"63"
"8785",4.2,0.448275862068966,"63"
"8786",4.3,0.448275862068966,"63"
"8787",4.4,0.482758620689655,"63"
"8788",4.5,0.482758620689655,"63"
"8789",4.6,0.517241379310345,"63"
"8790",4.7,0.517241379310345,"63"
"8791",4.8,0.517241379310345,"63"
"8792",4.9,0.517241379310345,"63"
"8793",5,0.517241379310345,"63"
"8794",5.1,0.517241379310345,"63"
"8795",5.2,0.517241379310345,"63"
"8796",5.3,0.517241379310345,"63"
"8797",5.4,0.551724137931034,"63"
"8798",5.5,0.586206896551724,"63"
"8799",5.6,0.586206896551724,"63"
"8800",5.7,0.586206896551724,"63"
"8801",5.8,0.586206896551724,"63"
"8802",5.9,0.586206896551724,"63"
"8803",6,0.620689655172414,"63"
"8804",6.1,0.620689655172414,"63"
"8805",6.2,0.620689655172414,"63"
"8806",6.3,0.655172413793103,"63"
"8807",6.4,0.655172413793103,"63"
"8808",6.5,0.655172413793103,"63"
"8809",6.6,0.655172413793103,"63"
"8810",6.7,0.689655172413793,"63"
"8811",6.8,0.689655172413793,"63"
"8812",6.9,0.689655172413793,"63"
"8813",7,0.689655172413793,"63"
"8814",7.1,0.689655172413793,"63"
"8815",7.2,0.724137931034483,"63"
"8816",7.3,0.724137931034483,"63"
"8817",7.4,0.724137931034483,"63"
"8818",7.5,0.724137931034483,"63"
"8819",7.6,0.758620689655172,"63"
"8820",7.7,0.758620689655172,"63"
"8821",7.8,0.758620689655172,"63"
"8822",7.9,0.758620689655172,"63"
"8823",8,0.758620689655172,"63"
"8824",8.1,0.758620689655172,"63"
"8825",8.2,0.758620689655172,"63"
"8826",8.3,0.758620689655172,"63"
"8827",8.4,0.758620689655172,"63"
"8828",8.5,0.758620689655172,"63"
"8829",8.6,0.758620689655172,"63"
"8830",8.7,0.758620689655172,"63"
"8831",8.8,0.758620689655172,"63"
"8832",8.9,0.758620689655172,"63"
"8833",9,0.758620689655172,"63"
"8834",9.1,0.758620689655172,"63"
"8835",9.2,0.758620689655172,"63"
"8836",9.3,0.758620689655172,"63"
"8837",9.4,0.758620689655172,"63"
"8838",9.5,0.758620689655172,"63"
"8839",9.6,0.793103448275862,"63"
"8840",9.7,0.793103448275862,"63"
"8841",9.8,0.793103448275862,"63"
"8842",9.9,0.793103448275862,"63"
"8843",10,0.793103448275862,"63"
"8844",10.1,0.793103448275862,"63"
"8845",10.2,0.793103448275862,"63"
"8846",10.3,0.793103448275862,"63"
"8847",10.4,0.793103448275862,"63"
"8848",10.5,0.793103448275862,"63"
"8849",10.6,0.793103448275862,"63"
"8850",10.7,0.793103448275862,"63"
"8851",10.8,0.793103448275862,"63"
"8852",10.9,0.793103448275862,"63"
"8853",11,0.827586206896552,"63"
"8854",11.1,0.827586206896552,"63"
"8855",11.2,0.827586206896552,"63"
"8856",11.3,0.827586206896552,"63"
"8857",11.4,0.862068965517241,"63"
"8858",11.5,0.862068965517241,"63"
"8859",11.6,0.862068965517241,"63"
"8860",11.7,0.862068965517241,"63"
"8861",11.8,0.862068965517241,"63"
"8862",11.9,0.862068965517241,"63"
"8863",12,0.862068965517241,"63"
"8864",12.1,0.862068965517241,"63"
"8865",12.2,0.862068965517241,"63"
"8866",12.3,0.862068965517241,"63"
"8867",12.4,0.862068965517241,"63"
"8868",12.5,0.862068965517241,"63"
"8869",12.6,0.862068965517241,"63"
"8870",12.7,0.862068965517241,"63"
"8871",12.8,0.862068965517241,"63"
"8872",12.9,0.862068965517241,"63"
"8873",13,0.862068965517241,"63"
"8874",13.1,0.862068965517241,"63"
"8875",13.2,0.862068965517241,"63"
"8876",13.3,0.862068965517241,"63"
"8877",13.4,0.862068965517241,"63"
"8878",13.5,0.862068965517241,"63"
"8879",13.6,0.862068965517241,"63"
"8880",13.7,0.862068965517241,"63"
"8881",13.8,0.862068965517241,"63"
"8882",13.9,0.862068965517241,"63"
"8883",14,0.862068965517241,"63"
"8884",0,0,"64"
"8885",0.1,0,"64"
"8886",0.2,0,"64"
"8887",0.3,0,"64"
"8888",0.4,0,"64"
"8889",0.5,0,"64"
"8890",0.6,0,"64"
"8891",0.7,0.0344827586206897,"64"
"8892",0.8,0.0344827586206897,"64"
